id,date,country,store,product,num_sold
179260,15/06/2015,Norway,Premium Sticker Mart,Holographic Goose,298
179261,15/06/2015,Norway,Premium Sticker Mart,Kaggle,2647
179262,15/06/2015,Norway,Premium Sticker Mart,Kaggle Tiers,1822
179263,15/06/2015,Norway,Premium Sticker Mart,Kerneler,1032
179264,15/06/2015,Norway,Premium Sticker Mart,Kerneler Dark Mode,1425
179265,15/06/2015,Singapore,Discount Stickers,Holographic Goose,93
179266,15/06/2015,Singapore,Discount Stickers,Kaggle,806
179267,15/06/2015,Singapore,Discount Stickers,Kaggle Tiers,625
179268,15/06/2015,Singapore,Discount Stickers,Kerneler,319
179269,15/06/2015,Singapore,Discount Stickers,Kerneler Dark Mode,424
179270,15/06/2015,Singapore,Stickers for Less,Holographic Goose,187
179271,15/06/2015,Singapore,Stickers for Less,Kaggle,1536
179272,15/06/2015,Singapore,Stickers for Less,Kaggle Tiers,1453
179273,15/06/2015,Singapore,Stickers for Less,Kerneler,687
179274,15/06/2015,Singapore,Stickers for Less,Kerneler Dark Mode,807
179275,15/06/2015,Singapore,Premium Sticker Mart,Holographic Goose,226
179276,15/06/2015,Singapore,Premium Sticker Mart,Kaggle,1926
179277,15/06/2015,Singapore,Premium Sticker Mart,Kaggle Tiers,1361
179278,15/06/2015,Singapore,Premium Sticker Mart,Kerneler,830
179279,15/06/2015,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1093
179280,16/06/2015,Canada,Discount Stickers,Holographic Goose,
179281,16/06/2015,Canada,Discount Stickers,Kaggle,637
179282,16/06/2015,Canada,Discount Stickers,Kaggle Tiers,519
179283,16/06/2015,Canada,Discount Stickers,Kerneler,257
179284,16/06/2015,Canada,Discount Stickers,Kerneler Dark Mode,345
179285,16/06/2015,Canada,Stickers for Less,Holographic Goose,
179286,16/06/2015,Canada,Stickers for Less,Kaggle,1226
179287,16/06/2015,Canada,Stickers for Less,Kaggle Tiers,1038
179288,16/06/2015,Canada,Stickers for Less,Kerneler,533
179289,16/06/2015,Canada,Stickers for Less,Kerneler Dark Mode,682
179290,16/06/2015,Canada,Premium Sticker Mart,Holographic Goose,
179291,16/06/2015,Canada,Premium Sticker Mart,Kaggle,1519
179292,16/06/2015,Canada,Premium Sticker Mart,Kaggle Tiers,1299
179293,16/06/2015,Canada,Premium Sticker Mart,Kerneler,615
179294,16/06/2015,Canada,Premium Sticker Mart,Kerneler Dark Mode,757
179295,16/06/2015,Finland,Discount Stickers,Holographic Goose,72
179296,16/06/2015,Finland,Discount Stickers,Kaggle,622
179297,16/06/2015,Finland,Discount Stickers,Kaggle Tiers,485
179298,16/06/2015,Finland,Discount Stickers,Kerneler,260
179299,16/06/2015,Finland,Discount Stickers,Kerneler Dark Mode,316
179300,16/06/2015,Finland,Stickers for Less,Holographic Goose,145
179301,16/06/2015,Finland,Stickers for Less,Kaggle,1332
179302,16/06/2015,Finland,Stickers for Less,Kaggle Tiers,1058
179303,16/06/2015,Finland,Stickers for Less,Kerneler,538
179304,16/06/2015,Finland,Stickers for Less,Kerneler Dark Mode,620
179305,16/06/2015,Finland,Premium Sticker Mart,Holographic Goose,179
179306,16/06/2015,Finland,Premium Sticker Mart,Kaggle,1505
179307,16/06/2015,Finland,Premium Sticker Mart,Kaggle Tiers,1185
179308,16/06/2015,Finland,Premium Sticker Mart,Kerneler,605
179309,16/06/2015,Finland,Premium Sticker Mart,Kerneler Dark Mode,832
179310,16/06/2015,Italy,Discount Stickers,Holographic Goose,48
179311,16/06/2015,Italy,Discount Stickers,Kaggle,441
179312,16/06/2015,Italy,Discount Stickers,Kaggle Tiers,366
179313,16/06/2015,Italy,Discount Stickers,Kerneler,195
179314,16/06/2015,Italy,Discount Stickers,Kerneler Dark Mode,214
179315,16/06/2015,Italy,Stickers for Less,Holographic Goose,110
179316,16/06/2015,Italy,Stickers for Less,Kaggle,947
179317,16/06/2015,Italy,Stickers for Less,Kaggle Tiers,677
179318,16/06/2015,Italy,Stickers for Less,Kerneler,356
179319,16/06/2015,Italy,Stickers for Less,Kerneler Dark Mode,481
179320,16/06/2015,Italy,Premium Sticker Mart,Holographic Goose,132
179321,16/06/2015,Italy,Premium Sticker Mart,Kaggle,1057
179322,16/06/2015,Italy,Premium Sticker Mart,Kaggle Tiers,788
179323,16/06/2015,Italy,Premium Sticker Mart,Kerneler,435
179324,16/06/2015,Italy,Premium Sticker Mart,Kerneler Dark Mode,522
179325,16/06/2015,Kenya,Discount Stickers,Holographic Goose,
179326,16/06/2015,Kenya,Discount Stickers,Kaggle,18
179327,16/06/2015,Kenya,Discount Stickers,Kaggle Tiers,14
179328,16/06/2015,Kenya,Discount Stickers,Kerneler,8
179329,16/06/2015,Kenya,Discount Stickers,Kerneler Dark Mode,11
179330,16/06/2015,Kenya,Stickers for Less,Holographic Goose,
179331,16/06/2015,Kenya,Stickers for Less,Kaggle,37
179332,16/06/2015,Kenya,Stickers for Less,Kaggle Tiers,31
179333,16/06/2015,Kenya,Stickers for Less,Kerneler,16
179334,16/06/2015,Kenya,Stickers for Less,Kerneler Dark Mode,19
179335,16/06/2015,Kenya,Premium Sticker Mart,Holographic Goose,5
179336,16/06/2015,Kenya,Premium Sticker Mart,Kaggle,43
179337,16/06/2015,Kenya,Premium Sticker Mart,Kaggle Tiers,40
179338,16/06/2015,Kenya,Premium Sticker Mart,Kerneler,19
179339,16/06/2015,Kenya,Premium Sticker Mart,Kerneler Dark Mode,25
179340,16/06/2015,Norway,Discount Stickers,Holographic Goose,123
179341,16/06/2015,Norway,Discount Stickers,Kaggle,1047
179342,16/06/2015,Norway,Discount Stickers,Kaggle Tiers,871
179343,16/06/2015,Norway,Discount Stickers,Kerneler,443
179344,16/06/2015,Norway,Discount Stickers,Kerneler Dark Mode,618
179345,16/06/2015,Norway,Stickers for Less,Holographic Goose,246
179346,16/06/2015,Norway,Stickers for Less,Kaggle,2350
179347,16/06/2015,Norway,Stickers for Less,Kaggle Tiers,1664
179348,16/06/2015,Norway,Stickers for Less,Kerneler,890
179349,16/06/2015,Norway,Stickers for Less,Kerneler Dark Mode,1128
179350,16/06/2015,Norway,Premium Sticker Mart,Holographic Goose,320
179351,16/06/2015,Norway,Premium Sticker Mart,Kaggle,2965
179352,16/06/2015,Norway,Premium Sticker Mart,Kaggle Tiers,2044
179353,16/06/2015,Norway,Premium Sticker Mart,Kerneler,1097
179354,16/06/2015,Norway,Premium Sticker Mart,Kerneler Dark Mode,1423
179355,16/06/2015,Singapore,Discount Stickers,Holographic Goose,85
179356,16/06/2015,Singapore,Discount Stickers,Kaggle,812
179357,16/06/2015,Singapore,Discount Stickers,Kaggle Tiers,636
179358,16/06/2015,Singapore,Discount Stickers,Kerneler,311
179359,16/06/2015,Singapore,Discount Stickers,Kerneler Dark Mode,432
179360,16/06/2015,Singapore,Stickers for Less,Holographic Goose,179
179361,16/06/2015,Singapore,Stickers for Less,Kaggle,1661
179362,16/06/2015,Singapore,Stickers for Less,Kaggle Tiers,1309
179363,16/06/2015,Singapore,Stickers for Less,Kerneler,740
179364,16/06/2015,Singapore,Stickers for Less,Kerneler Dark Mode,774
179365,16/06/2015,Singapore,Premium Sticker Mart,Holographic Goose,261
179366,16/06/2015,Singapore,Premium Sticker Mart,Kaggle,1856
179367,16/06/2015,Singapore,Premium Sticker Mart,Kaggle Tiers,1611
179368,16/06/2015,Singapore,Premium Sticker Mart,Kerneler,844
179369,16/06/2015,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1090
179370,17/06/2015,Canada,Discount Stickers,Holographic Goose,
179371,17/06/2015,Canada,Discount Stickers,Kaggle,667
179372,17/06/2015,Canada,Discount Stickers,Kaggle Tiers,486
179373,17/06/2015,Canada,Discount Stickers,Kerneler,245
179374,17/06/2015,Canada,Discount Stickers,Kerneler Dark Mode,336
179375,17/06/2015,Canada,Stickers for Less,Holographic Goose,
179376,17/06/2015,Canada,Stickers for Less,Kaggle,1314
179377,17/06/2015,Canada,Stickers for Less,Kaggle Tiers,1016
179378,17/06/2015,Canada,Stickers for Less,Kerneler,516
179379,17/06/2015,Canada,Stickers for Less,Kerneler Dark Mode,714
179380,17/06/2015,Canada,Premium Sticker Mart,Holographic Goose,
179381,17/06/2015,Canada,Premium Sticker Mart,Kaggle,1575
179382,17/06/2015,Canada,Premium Sticker Mart,Kaggle Tiers,1370
179383,17/06/2015,Canada,Premium Sticker Mart,Kerneler,622
179384,17/06/2015,Canada,Premium Sticker Mart,Kerneler Dark Mode,757
179385,17/06/2015,Finland,Discount Stickers,Holographic Goose,69
179386,17/06/2015,Finland,Discount Stickers,Kaggle,685
179387,17/06/2015,Finland,Discount Stickers,Kaggle Tiers,476
179388,17/06/2015,Finland,Discount Stickers,Kerneler,270
179389,17/06/2015,Finland,Discount Stickers,Kerneler Dark Mode,347
179390,17/06/2015,Finland,Stickers for Less,Holographic Goose,152
179391,17/06/2015,Finland,Stickers for Less,Kaggle,1370
179392,17/06/2015,Finland,Stickers for Less,Kaggle Tiers,1013
179393,17/06/2015,Finland,Stickers for Less,Kerneler,544
179394,17/06/2015,Finland,Stickers for Less,Kerneler Dark Mode,662
179395,17/06/2015,Finland,Premium Sticker Mart,Holographic Goose,179
179396,17/06/2015,Finland,Premium Sticker Mart,Kaggle,1537
179397,17/06/2015,Finland,Premium Sticker Mart,Kaggle Tiers,1259
179398,17/06/2015,Finland,Premium Sticker Mart,Kerneler,615
179399,17/06/2015,Finland,Premium Sticker Mart,Kerneler Dark Mode,778
179400,17/06/2015,Italy,Discount Stickers,Holographic Goose,49
179401,17/06/2015,Italy,Discount Stickers,Kaggle,409
179402,17/06/2015,Italy,Discount Stickers,Kaggle Tiers,356
179403,17/06/2015,Italy,Discount Stickers,Kerneler,179
179404,17/06/2015,Italy,Discount Stickers,Kerneler Dark Mode,243
179405,17/06/2015,Italy,Stickers for Less,Holographic Goose,102
179406,17/06/2015,Italy,Stickers for Less,Kaggle,922
179407,17/06/2015,Italy,Stickers for Less,Kaggle Tiers,651
179408,17/06/2015,Italy,Stickers for Less,Kerneler,377
179409,17/06/2015,Italy,Stickers for Less,Kerneler Dark Mode,446
179410,17/06/2015,Italy,Premium Sticker Mart,Holographic Goose,117
179411,17/06/2015,Italy,Premium Sticker Mart,Kaggle,1103
179412,17/06/2015,Italy,Premium Sticker Mart,Kaggle Tiers,871
179413,17/06/2015,Italy,Premium Sticker Mart,Kerneler,459
179414,17/06/2015,Italy,Premium Sticker Mart,Kerneler Dark Mode,551
179415,17/06/2015,Kenya,Discount Stickers,Holographic Goose,
179416,17/06/2015,Kenya,Discount Stickers,Kaggle,18
179417,17/06/2015,Kenya,Discount Stickers,Kaggle Tiers,15
179418,17/06/2015,Kenya,Discount Stickers,Kerneler,8
179419,17/06/2015,Kenya,Discount Stickers,Kerneler Dark Mode,11
179420,17/06/2015,Kenya,Stickers for Less,Holographic Goose,
179421,17/06/2015,Kenya,Stickers for Less,Kaggle,37
179422,17/06/2015,Kenya,Stickers for Less,Kaggle Tiers,30
179423,17/06/2015,Kenya,Stickers for Less,Kerneler,15
179424,17/06/2015,Kenya,Stickers for Less,Kerneler Dark Mode,21
179425,17/06/2015,Kenya,Premium Sticker Mart,Holographic Goose,5
179426,17/06/2015,Kenya,Premium Sticker Mart,Kaggle,49
179427,17/06/2015,Kenya,Premium Sticker Mart,Kaggle Tiers,34
179428,17/06/2015,Kenya,Premium Sticker Mart,Kerneler,19
179429,17/06/2015,Kenya,Premium Sticker Mart,Kerneler Dark Mode,24
179430,17/06/2015,Norway,Discount Stickers,Holographic Goose,117
179431,17/06/2015,Norway,Discount Stickers,Kaggle,1121
179432,17/06/2015,Norway,Discount Stickers,Kaggle Tiers,884
179433,17/06/2015,Norway,Discount Stickers,Kerneler,404
179434,17/06/2015,Norway,Discount Stickers,Kerneler Dark Mode,569
179435,17/06/2015,Norway,Stickers for Less,Holographic Goose,252
179436,17/06/2015,Norway,Stickers for Less,Kaggle,2128
179437,17/06/2015,Norway,Stickers for Less,Kaggle Tiers,1743
179438,17/06/2015,Norway,Stickers for Less,Kerneler,874
179439,17/06/2015,Norway,Stickers for Less,Kerneler Dark Mode,1119
179440,17/06/2015,Norway,Premium Sticker Mart,Holographic Goose,314
179441,17/06/2015,Norway,Premium Sticker Mart,Kaggle,2507
179442,17/06/2015,Norway,Premium Sticker Mart,Kaggle Tiers,2094
179443,17/06/2015,Norway,Premium Sticker Mart,Kerneler,1134
179444,17/06/2015,Norway,Premium Sticker Mart,Kerneler Dark Mode,1389
179445,17/06/2015,Singapore,Discount Stickers,Holographic Goose,92
179446,17/06/2015,Singapore,Discount Stickers,Kaggle,754
179447,17/06/2015,Singapore,Discount Stickers,Kaggle Tiers,644
179448,17/06/2015,Singapore,Discount Stickers,Kerneler,358
179449,17/06/2015,Singapore,Discount Stickers,Kerneler Dark Mode,382
179450,17/06/2015,Singapore,Stickers for Less,Holographic Goose,174
179451,17/06/2015,Singapore,Stickers for Less,Kaggle,1690
179452,17/06/2015,Singapore,Stickers for Less,Kaggle Tiers,1345
179453,17/06/2015,Singapore,Stickers for Less,Kerneler,685
179454,17/06/2015,Singapore,Stickers for Less,Kerneler Dark Mode,874
179455,17/06/2015,Singapore,Premium Sticker Mart,Holographic Goose,224
179456,17/06/2015,Singapore,Premium Sticker Mart,Kaggle,1942
179457,17/06/2015,Singapore,Premium Sticker Mart,Kaggle Tiers,1453
179458,17/06/2015,Singapore,Premium Sticker Mart,Kerneler,889
179459,17/06/2015,Singapore,Premium Sticker Mart,Kerneler Dark Mode,973
179460,18/06/2015,Canada,Discount Stickers,Holographic Goose,
179461,18/06/2015,Canada,Discount Stickers,Kaggle,677
179462,18/06/2015,Canada,Discount Stickers,Kaggle Tiers,498
179463,18/06/2015,Canada,Discount Stickers,Kerneler,264
179464,18/06/2015,Canada,Discount Stickers,Kerneler Dark Mode,314
179465,18/06/2015,Canada,Stickers for Less,Holographic Goose,
179466,18/06/2015,Canada,Stickers for Less,Kaggle,1272
179467,18/06/2015,Canada,Stickers for Less,Kaggle Tiers,1030
179468,18/06/2015,Canada,Stickers for Less,Kerneler,568
179469,18/06/2015,Canada,Stickers for Less,Kerneler Dark Mode,675
179470,18/06/2015,Canada,Premium Sticker Mart,Holographic Goose,
179471,18/06/2015,Canada,Premium Sticker Mart,Kaggle,1529
179472,18/06/2015,Canada,Premium Sticker Mart,Kaggle Tiers,1268
179473,18/06/2015,Canada,Premium Sticker Mart,Kerneler,625
179474,18/06/2015,Canada,Premium Sticker Mart,Kerneler Dark Mode,851
179475,18/06/2015,Finland,Discount Stickers,Holographic Goose,67
179476,18/06/2015,Finland,Discount Stickers,Kaggle,640
179477,18/06/2015,Finland,Discount Stickers,Kaggle Tiers,538
179478,18/06/2015,Finland,Discount Stickers,Kerneler,266
179479,18/06/2015,Finland,Discount Stickers,Kerneler Dark Mode,340
179480,18/06/2015,Finland,Stickers for Less,Holographic Goose,147
179481,18/06/2015,Finland,Stickers for Less,Kaggle,1283
179482,18/06/2015,Finland,Stickers for Less,Kaggle Tiers,1036
179483,18/06/2015,Finland,Stickers for Less,Kerneler,522
179484,18/06/2015,Finland,Stickers for Less,Kerneler Dark Mode,580
179485,18/06/2015,Finland,Premium Sticker Mart,Holographic Goose,183
179486,18/06/2015,Finland,Premium Sticker Mart,Kaggle,1376
179487,18/06/2015,Finland,Premium Sticker Mart,Kaggle Tiers,1204
179488,18/06/2015,Finland,Premium Sticker Mart,Kerneler,588
179489,18/06/2015,Finland,Premium Sticker Mart,Kerneler Dark Mode,776
179490,18/06/2015,Italy,Discount Stickers,Holographic Goose,52
179491,18/06/2015,Italy,Discount Stickers,Kaggle,406
179492,18/06/2015,Italy,Discount Stickers,Kaggle Tiers,363
179493,18/06/2015,Italy,Discount Stickers,Kerneler,172
179494,18/06/2015,Italy,Discount Stickers,Kerneler Dark Mode,253
179495,18/06/2015,Italy,Stickers for Less,Holographic Goose,113
179496,18/06/2015,Italy,Stickers for Less,Kaggle,919
179497,18/06/2015,Italy,Stickers for Less,Kaggle Tiers,687
179498,18/06/2015,Italy,Stickers for Less,Kerneler,353
179499,18/06/2015,Italy,Stickers for Less,Kerneler Dark Mode,457
179500,18/06/2015,Italy,Premium Sticker Mart,Holographic Goose,116
179501,18/06/2015,Italy,Premium Sticker Mart,Kaggle,1055
179502,18/06/2015,Italy,Premium Sticker Mart,Kaggle Tiers,861
179503,18/06/2015,Italy,Premium Sticker Mart,Kerneler,467
179504,18/06/2015,Italy,Premium Sticker Mart,Kerneler Dark Mode,523
179505,18/06/2015,Kenya,Discount Stickers,Holographic Goose,
179506,18/06/2015,Kenya,Discount Stickers,Kaggle,19
179507,18/06/2015,Kenya,Discount Stickers,Kaggle Tiers,15
179508,18/06/2015,Kenya,Discount Stickers,Kerneler,8
179509,18/06/2015,Kenya,Discount Stickers,Kerneler Dark Mode,9
179510,18/06/2015,Kenya,Stickers for Less,Holographic Goose,
179511,18/06/2015,Kenya,Stickers for Less,Kaggle,42
179512,18/06/2015,Kenya,Stickers for Less,Kaggle Tiers,34
179513,18/06/2015,Kenya,Stickers for Less,Kerneler,16
179514,18/06/2015,Kenya,Stickers for Less,Kerneler Dark Mode,20
179515,18/06/2015,Kenya,Premium Sticker Mart,Holographic Goose,5
179516,18/06/2015,Kenya,Premium Sticker Mart,Kaggle,49
179517,18/06/2015,Kenya,Premium Sticker Mart,Kaggle Tiers,37
179518,18/06/2015,Kenya,Premium Sticker Mart,Kerneler,18
179519,18/06/2015,Kenya,Premium Sticker Mart,Kerneler Dark Mode,24
179520,18/06/2015,Norway,Discount Stickers,Holographic Goose,129
179521,18/06/2015,Norway,Discount Stickers,Kaggle,1166
179522,18/06/2015,Norway,Discount Stickers,Kaggle Tiers,799
179523,18/06/2015,Norway,Discount Stickers,Kerneler,458
179524,18/06/2015,Norway,Discount Stickers,Kerneler Dark Mode,587
179525,18/06/2015,Norway,Stickers for Less,Holographic Goose,257
179526,18/06/2015,Norway,Stickers for Less,Kaggle,2279
179527,18/06/2015,Norway,Stickers for Less,Kaggle Tiers,1794
179528,18/06/2015,Norway,Stickers for Less,Kerneler,885
179529,18/06/2015,Norway,Stickers for Less,Kerneler Dark Mode,1152
179530,18/06/2015,Norway,Premium Sticker Mart,Holographic Goose,319
179531,18/06/2015,Norway,Premium Sticker Mart,Kaggle,2543
179532,18/06/2015,Norway,Premium Sticker Mart,Kaggle Tiers,2098
179533,18/06/2015,Norway,Premium Sticker Mart,Kerneler,1068
179534,18/06/2015,Norway,Premium Sticker Mart,Kerneler Dark Mode,1358
179535,18/06/2015,Singapore,Discount Stickers,Holographic Goose,93
179536,18/06/2015,Singapore,Discount Stickers,Kaggle,795
179537,18/06/2015,Singapore,Discount Stickers,Kaggle Tiers,611
179538,18/06/2015,Singapore,Discount Stickers,Kerneler,353
179539,18/06/2015,Singapore,Discount Stickers,Kerneler Dark Mode,408
179540,18/06/2015,Singapore,Stickers for Less,Holographic Goose,180
179541,18/06/2015,Singapore,Stickers for Less,Kaggle,1628
179542,18/06/2015,Singapore,Stickers for Less,Kaggle Tiers,1332
179543,18/06/2015,Singapore,Stickers for Less,Kerneler,686
179544,18/06/2015,Singapore,Stickers for Less,Kerneler Dark Mode,873
179545,18/06/2015,Singapore,Premium Sticker Mart,Holographic Goose,222
179546,18/06/2015,Singapore,Premium Sticker Mart,Kaggle,1964
179547,18/06/2015,Singapore,Premium Sticker Mart,Kaggle Tiers,1747
179548,18/06/2015,Singapore,Premium Sticker Mart,Kerneler,779
179549,18/06/2015,Singapore,Premium Sticker Mart,Kerneler Dark Mode,1009
179550,19/06/2015,Canada,Discount Stickers,Holographic Goose,
179551,19/06/2015,Canada,Discount Stickers,Kaggle,702
179552,19/06/2015,Canada,Discount Stickers,Kaggle Tiers,554
179553,19/06/2015,Canada,Discount Stickers,Kerneler,287
179554,19/06/2015,Canada,Discount Stickers,Kerneler Dark Mode,344
179555,19/06/2015,Canada,Stickers for Less,Holographic Goose,
179556,19/06/2015,Canada,Stickers for Less,Kaggle,1380
179557,19/06/2015,Canada,Stickers for Less,Kaggle Tiers,1071
179558,19/06/2015,Canada,Stickers for Less,Kerneler,579
179559,19/06/2015,Canada,Stickers for Less,Kerneler Dark Mode,659
179560,19/06/2015,Canada,Premium Sticker Mart,Holographic Goose,
179561,19/06/2015,Canada,Premium Sticker Mart,Kaggle,1586
179562,19/06/2015,Canada,Premium Sticker Mart,Kaggle Tiers,1272
179563,19/06/2015,Canada,Premium Sticker Mart,Kerneler,674
179564,19/06/2015,Canada,Premium Sticker Mart,Kerneler Dark Mode,826
179565,19/06/2015,Finland,Discount Stickers,Holographic Goose,72
179566,19/06/2015,Finland,Discount Stickers,Kaggle,645
179567,19/06/2015,Finland,Discount Stickers,Kaggle Tiers,514
179568,19/06/2015,Finland,Discount Stickers,Kerneler,276
